source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O
positive,C9H18O3_001,C9H18O3,False,True,-0.42747994985722126,0.6521504775752438,0.12099929025113096,0,8,1,0,1
positive,C9H18O_001,C9H18O,False,True,-0.3833168493874203,0.6815969015077055,0.10138053312949381,0,8,0,0,1
positive,C9H18O_002,C9H18O,True,True,-0.455803982219119,0.6339380880576896,0.13400132337485982,0,8,2,0,0
positive,C9H18_001,C9H18,False,True,-0.3432530182711518,0.7094586828397574,0.08441425697720865,0,7,0,1,0
positive,C9H19O2_001,C9H19O2,False,True,-0.411640881749318,0.6625621715012644,0.1138642881019421,0,8,1,0,0
positive,C9H19O2_002,C9H19O2,False,True,-0.411640881749318,0.6625621715012644,0.1138642881019421,0,8,1,0,0
positive,C9H19O4_001,C9H19O4,False,True,-0.455803982219119,0.6339380880576896,0.13400132337485982,0,8,2,0,0
positive,C9H19O_001,C9H19O,False,True,-0.411640881749318,0.6625621715012644,0.1138642881019421,0,8,1,0,0
positive,C9H19_001,C9H19,False,True,-0.367477781279517,0.6924787126286724,0.09456934218651862,0,8,0,0,0
positive,C9H20O2_001,C9H20O2,False,True,-0.411640881749318,0.6625621715012644,0.1138642881019421,0,8,1,0,0
positive,C9H20_001,C9H20,False,True,-0.367477781279517,0.6924787126286724,0.09456934218651862,0,8,0,0,0
positive,CH2O2_001,CH2O2,False,True,-0.01583906810790328,0.9842857102716425,0.0002469389016667631,0,0,0,0,1
positive,CH2O3_001,CH2O3,False,True,-0.06000216857770426,0.9417624912968929,0.003391607419944471,0,0,1,0,1
positive,CH2O_001,CH2O,False,True,-0.01583906810790328,0.9842857102716425,0.0002469389016667631,0,0,0,0,1
positive,CH2_001,CH2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CH3O2_001,CH3O2,False,True,-0.04416310046980098,0.9567978905606442,0.0018664222600100722,0,0,1,0,0
positive,CH3O2_002,CH3O2,False,True,-0.08832620093960196,0.9154622033812986,0.007146639057144926,0,0,2,0,0
positive,CH3O_001,CH3O,False,True,-0.04416310046980098,0.9567978905606442,0.0018664222600100722,0,0,1,0,0
positive,CH3O_002,CH3O,False,True,-0.04416310046980098,0.9567978905606442,0.0018664222600100722,0,0,1,0,0
positive,CH3_001,CH3,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CH4O2_001,CH4O2,False,True,-0.04416310046980098,0.9567978905606442,0.0018664222600100722,0,0,1,0,0
positive,CH4O_001,CH4O,False,True,-0.04416310046980098,0.9567978905606442,0.0018664222600100722,0,0,1,0,0
positive,CH4_001,CH4,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CHO2_001,CHO2,False,True,-0.01583906810790328,0.9842857102716425,0.0002469389016667631,0,0,0,0,1
positive,CHO3_001,CHO3,False,True,-0.06000216857770426,0.9417624912968929,0.003391607419944471,0,0,1,0,1
positive,CHO_001,CHO,False,True,-0.01583906810790328,0.9842857102716425,0.0002469389016667631,0,0,0,0,1
positive,CH_001,CH,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CO2_001,CO2,False,True,-0.03167813621580656,0.9688183594449516,0.000972294707704236,0,0,0,0,2
positive,H2O2_001,H2O2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,H2O_001,H2O,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,HO2_001,HO2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,HO_001,HO,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,O2_001,O2,False,False,0.0,1.0,0.0,0,0,0,0,0
pseudo_negative,C10H10O2_001,C10H10O2,True,True,-0.4183510737901071,0.6581311352697792,0.4331365912114884,0,7,0,3,2
pseudo_negative,C10H10O2_002,C10H10O2,True,True,-0.44174041755589794,0.6429165036339363,0.41334163064488516,1,6,2,3,0
pseudo_negative,C10H10O2_003,C10H10O2,True,True,-0.43764114820236544,0.6455574007302923,0.4167443576376512,1,7,1,2,1
pseudo_negative,C10H10O2_004,C10H10O2,True,True,-0.43354187884883305,0.6482091457943613,0.42017509669145553,1,8,0,1,2
pseudo_negative,C10H10O_001,C10H10O,True,True,-0.39757731708609695,0.6719459877333275,0.4515114104309171,1,6,1,3,0
pseudo_negative,C10H10O_002,C10H10O,True,True,-0.39347804773256445,0.6747061287436809,0.4552283601642844,1,7,0,2,1
pseudo_negative,C10H10_001,C10H10,True,True,-0.35341421661629596,0.7022862344936763,0.49320595515930693,1,6,0,3,0
pseudo_negative,C10H12O2_001,C10H12O2,True,True,-0.44667510615200484,0.6397517259136303,0.4092822708094687,0,7,1,3,1
pseudo_negative,C10H12O2_002,C10H12O2,True,True,-0.44257583679847234,0.6423796231068186,0.41265158018285836,0,8,0,2,2
pseudo_negative,C10H12O2_003,C10H12O2,True,True,-0.46596518056426317,0.6275291338772891,0.3937928138647807,1,7,2,2,0
pseudo_negative,C10H12O2_004,C10H12O2,True,True,-0.46186591121073073,0.6301068245387798,0.3970346103303446,1,8,1,1,1
pseudo_negative,C10H12O2_005,C10H12O2,True,True,-0.4577666418571983,0.6326951035359948,0.4003030940384232,1,9,0,0,2
pseudo_negative,C10H12O_001,C10H12O,True,True,-0.40251200568220386,0.6686383114188954,0.4470771914971117,0,7,0,3,1
pseudo_negative,C10H12O_002,C10H12O,True,True,-0.4218020800944622,0.6558638350567254,0.4301573701353155,1,7,1,2,0
pseudo_negative,C10H12O_003,C10H12O,True,True,-0.41770281074092974,0.6585579156843281,0.4336985283104866,1,8,0,1,1
pseudo_negative,C10H12_001,C10H12,True,True,-0.3776389796246612,0.685477927498791,0.46987998908803774,1,7,0,2,0
pseudo_negative,C10H14O2_001,C10H14O2,True,True,-0.4749991385139025,0.6218855922105813,0.3867416897991054,0,7,2,3,0
pseudo_negative,C10H14O2_002,C10H14O2,True,True,-0.47089986916037,0.6244401009927507,0.3899254397278367,0,8,1,2,1
pseudo_negative,C10H14O2_003,C10H14O2,True,True,-0.46680059980683763,0.6270051028868364,0.3931353990461323,0,9,0,1,2
pseudo_negative,C10H14O2_004,C10H14O2,True,True,-0.49018994357262846,0.6125100407890578,0.37516855006741323,1,8,2,1,0
pseudo_negative,C10H14O2_005,C10H14O2,True,True,-0.48609067421909596,0.6150260377794381,0.3782570271466748,1,9,1,0,1
pseudo_negative,C10H14O_001,C10H14O,True,True,-0.43083603804410153,0.6499654716485441,0.4224551143353144,0,7,1,3,0
pseudo_negative,C10H14O_002,C10H14O,True,True,-0.42673676869056903,0.6526353236699284,0.4259328657017522,0,8,0,2,1
pseudo_negative,C10H14O_003,C10H14O,True,True,-0.4460268431028275,0.640166587773466,0.4098132601015228,1,8,1,1,0
pseudo_negative,C10H14O_004,C10H14O,True,True,-0.441927573749295,0.6427961890876014,0.4131869407055434,1,9,0,0,1
pseudo_negative,C10H14_001,C10H14,True,True,-0.38667293757430055,0.6793132364325041,0.4614664731924032,0,7,0,3,0
pseudo_negative,C10H14_002,C10H14,True,True,-0.4018637426330265,0.6690719054557642,0.4476572146702071,1,8,0,1,0
pseudo_negative,C10H16O2_001,C10H16O2,True,True,-0.49922390152226775,0.6070015699470555,0.3684509059181901,0,8,2,2,0
pseudo_negative,C10H16O2_002,C10H16O2,True,True,-0.49512463216873537,0.6094949398862248,0.37148408174691283,0,9,1,1,1
pseudo_negative,C10H16O2_003,C10H16O2,True,True,-0.49102536281520287,0.6119985517983336,0.37454222740325765,0,10,0,0,2
pseudo_negative,C10H16O2_004,C10H16O2,True,True,-0.5144147065809936,0.5978504101464969,0.35742511291233453,1,9,2,0,0
pseudo_negative,C10H16O_001,C10H16O,True,True,-0.45506080105246677,0.6344093940167213,0.4024752792166635,0,8,1,2,0
pseudo_negative,C10H16O_002,C10H16O,True,True,-0.4509615316989344,0.6370153466047943,0.4057885518100262,0,9,0,1,1
pseudo_negative,C10H16O_003,C10H16O,True,True,-0.4702516061111927,0.6248450336739153,0.39043131610695636,1,9,1,0,0
pseudo_negative,C10H16_001,C10H16,True,True,-0.4108977005826658,0.6630547582467844,0.4396416124337017,0,8,0,2,0
pseudo_negative,C10H16_002,C10H16,True,True,-0.4260885056413917,0.6530585401978486,0.426485456925345,1,9,0,0,0
pseudo_negative,C10H18O2_001,C10H18O2,True,True,-0.523448664530633,0.5924737773848059,0.3510251768886205,0,9,2,1,0
pseudo_negative,C10H18O2_002,C10H18O2,True,True,-0.5193493951771005,0.59490747175961,0.3539148999554112,0,10,1,0,1
pseudo_negative,C10H18O_001,C10H18O,True,True,-0.47928556406083206,0.6192256308567325,0.3834403819099184,0,9,1,1,0
pseudo_negative,C10H18O_002,C10H18O,True,True,-0.47518629470729956,0.6217692133612656,0.386596954683887,0,10,0,0,1
pseudo_negative,C10H18_001,C10H18,True,True,-0.4351224635910311,0.6471854055759798,0.4188489491905455,0,9,0,1,0
pseudo_negative,C10H20O2_001,C10H20O2,True,True,-0.5476734275389983,0.5782936886295665,0.33442359030879004,0,10,2,0,0
pseudo_negative,C10H20O_001,C10H20O,True,True,-0.5035103270691973,0.6044052713062632,0.36530573198279764,0,10,1,0,0
pseudo_negative,C10H20_001,C10H20,True,True,-0.4593472265993963,0.6316958652073391,0.39903966612004876,0,10,0,0,0
pseudo_negative,C10H6O2_001,C10H6O2,True,True,-0.3850923528321025,0.6803877975629361,0.4629275550725429,1,6,0,3,2
pseudo_negative,C10H8O2_001,C10H8O2,True,True,-0.4134163851940002,0.6613868338002786,0.4374325439243574,1,6,1,3,1
pseudo_negative,C10H8O2_002,C10H8O2,True,True,-0.40931711584046776,0.6641036011551041,0.44103359306717765,1,7,0,2,2
pseudo_negative,C10H8O_001,C10H8O,True,True,-0.3692532847241992,0.6912503051326054,0.47782698434592014,1,6,0,3,1
pseudo_negative,C12H10O2_001,C12H10O2,True,True,-0.4769617981519818,0.6206662394378978,0.3852265807779819,1,8,0,3,2
pseudo_negative,C12H12O2_001,C12H12O2,True,True,-0.5052858305138794,0.6033330997688644,0.36401082927670647,1,8,1,3,1
pseudo_negative,C12H12O2_002,C12H12O2,True,True,-0.5011865611603471,0.6058114007959947,0.3670074533344053,1,9,0,2,2
pseudo_negative,C12H12O_001,C12H12O,True,True,-0.4611227300440785,0.6305752821166192,0.39762518641645384,1,8,0,3,1
pseudo_negative,C12H14O2_001,C12H14O2,True,True,-0.5102205191099863,0.6003631726612554,0.36043593908788835,0,9,0,3,2
pseudo_negative,C12H14O2_002,C12H14O2,True,True,-0.5336098628757772,0.5864840169273109,0.3439635021111943,1,8,2,3,0
pseudo_negative,C12H14O2_003,C12H14O2,True,True,-0.5295105935222447,0.5888931072658045,0.34679509178517426,1,9,1,2,1
pseudo_negative,C12H14O2_004,C12H14O2,True,True,-0.5254113241687123,0.591312093383367,0.3496499917814197,1,10,0,1,2
pseudo_negative,C12H14O_001,C12H14O,True,True,-0.48944676240597623,0.6129654159079043,0.3757266010991501,1,8,1,3,0
pseudo_negative,C12H14O_002,C12H14O,True,True,-0.48534749305244373,0.6154832834348509,0.37881967218774504,1,9,0,2,1
pseudo_negative,C12H14_001,C12H14,True,True,-0.44528366193617525,0.6406425243566661,0.4104228440140816,1,8,0,3,0
pseudo_negative,C12H16O2_001,C12H16O2,True,True,-0.5385445514718841,0.5835970299864003,0.3405854934089474,0,9,1,3,1
pseudo_negative,C12H16O2_002,C12H16O2,True,True,-0.5344452821183516,0.5859942614981467,0.34338927450875834,0,10,0,2,2
pseudo_negative,C12H16O2_003,C12H16O2,True,True,-0.5578346258841425,0.5724472852929298,0.3276958944392449,1,9,2,2,0
pseudo_negative,C12H16O2_004,C12H16O2,True,True,-0.55373535653061,0.57479871718961,0.3303935652828212,1,10,1,1,1
pseudo_negative,C12H16O2_005,C12H16O2,True,True,-0.5496360871770775,0.5771598080227668,0.33311344399687703,1,11,0,0,2
pseudo_negative,C12H16O_001,C12H16O,True,True,-0.49438145100208314,0.6099480734060109,0.3720366522517044,0,9,0,3,1
pseudo_negative,C12H16O_002,C12H16O,True,True,-0.5136715254143415,0.598294886454546,0.35795677115765806,1,9,1,2,0
pseudo_negative,C12H16O_003,C12H16O,True,True,-0.509572256060809,0.6007524920992474,0.3609035567634563,1,10,0,1,1
pseudo_negative,C12H16_001,C12H16,True,True,-0.4695084249445405,0.6253095793344294,0.39101207000740107,1,9,0,2,0
pseudo_negative,C12H18O2_001,C12H18O2,True,True,-0.5668685838337817,0.567299109802521,0.3218282799827327,0,9,2,3,0
pseudo_negative,C12H18O2_002,C12H18O2,True,True,-0.5627693144802494,0.5696293946270273,0.32447764722315364,0,10,1,2,1
pseudo_negative,C12H18O2_003,C12H18O2,True,True,-0.5586700451267168,0.5719692515225444,0.32714882468725964,0,11,0,1,2
pseudo_negative,C12H18O2_004,C12H18O2,True,True,-0.5820593888925077,0.5587465045613675,0.3121976563595463,1,10,2,1,0
pseudo_negative,C12H18O2_005,C12H18O2,True,True,-0.5779601195389752,0.5610416579959968,0.31476774200689706,1,11,1,0,1
pseudo_negative,C12H18O_001,C12H18O,True,True,-0.5227054833639808,0.5929142563954723,0.3515473154369959,0,9,1,3,0
pseudo_negative,C12H18O_002,C12H18O,True,True,-0.5186062140104484,0.5953497601183546,0.3544413368729824,0,10,0,2,1
pseudo_negative,C12H18O_003,C12H18O,True,True,-0.5378962884227068,0.5839754770299138,0.3410273577723154,1,10,1,1,0
pseudo_negative,C12H18O_004,C12H18O,True,True,-0.5337970190691742,0.5863742630820908,0.3438347764050651,1,11,0,0,1
pseudo_negative,C12H18_001,C12H18,True,True,-0.47854238289417983,0.6196859987306713,0.38401073702282956,0,9,0,3,0
pseudo_negative,C12H18_002,C12H18,True,True,-0.49373318795290577,0.6103436083954242,0.372519320309147,1,10,0,1,0
pseudo_negative,C12H20O2_001,C12H20O2,True,True,-0.5910933468421471,0.5537215439509553,0.30660754823542974,0,10,2,2,0
pseudo_negative,C12H20O2_002,C12H20O2,True,True,-0.5869940774886145,0.5559960564410601,0.3091316147780105,0,11,1,1,1
pseudo_negative,C12H20O2_003,C12H20O2,True,True,-0.582894808135082,0.558279911907114,0.311676460039015,0,12,0,0,2
pseudo_negative,C12H20O2_004,C12H20O2,True,True,-0.6062841519008729,0.5453736341850066,0.2974324008641614,1,11,2,0,0
pseudo_negative,C12H20O_001,C12H20O,True,True,-0.5469302463723461,0.5787236253483975,0.3349210345363923,0,10,1,2,0
pseudo_negative,C12H20O_002,C12H20O,True,True,-0.5428309770188136,0.5811008384594882,0.33767818445832026,0,11,0,1,1
pseudo_negative,C12H20O_003,C12H20O,True,True,-0.5621210514310719,0.5699987840331044,0.32489861379921764,1,11,1,0,0
pseudo_negative,C12H20_001,C12H20,True,True,-0.5027671459025451,0.6048546208743094,0.36584911239300455,0,10,0,2,0
pseudo_negative,C12H20_002,C12H20,True,True,-0.517957950961271,0.5957358284925864,0.35490117734974835,1,11,0,0,0
pseudo_negative,C12H22O2_001,C12H22O2,True,True,-0.6153181098505123,0.5404689394668026,0.29210667452837036,0,11,2,1,0
pseudo_negative,C12H22O2_002,C12H22O2,True,True,-0.6112188404969797,0.5426890144607419,0.2945113664163713,0,12,1,0,1
pseudo_negative,C12H22O_001,C12H22O,True,True,-0.5711550093807113,0.5648726285862838,0.3190810865259778,0,11,1,1,0
pseudo_negative,C12H22O_002,C12H22O,True,True,-0.5670557400271787,0.567192946195511,0.32170783821394383,0,12,0,0,1
pseudo_negative,C12H22_001,C12H22,True,True,-0.5269919089109103,0.5903782127438552,0.3485464340826287,0,11,0,1,0
pseudo_negative,C12H24O2_001,C12H24O2,True,True,-0.6395428728588775,0.5275335188226722,0.2782916134814306,0,12,2,0,0
pseudo_negative,C12H24O_001,C12H24O,True,True,-0.5953797723890765,0.551353137404556,0.3039902821258473,0,12,1,0,0
pseudo_negative,C12H24_001,C12H24,True,True,-0.5512166719192755,0.576248278600913,0.33206207859051545,0,12,0,0,0
pseudo_negative,C17H24O2_001,C17H24O2,False,True,-0.6849254518001056,0.5041278099947837,0.2541448488101367,1,13,0,2,2
pseudo_negative,C17H26O2_001,C17H26O2,False,True,-0.7132494841620033,0.49004920029048077,0.24014821870533973,1,13,1,2,1
pseudo_negative,C17H26O2_002,C17H26O2,False,True,-0.7091502148084707,0.4920621669864728,0.24212517617942345,1,14,0,1,2
pseudo_negative,C17H26O_001,C17H26O,False,True,-0.6690863836922023,0.5121762967133342,0.26232455891498535,1,13,0,2,1
pseudo_negative,C17H28O2_001,C17H28O2,False,True,-0.7181841727581102,0.4876369169190523,0.23778976274231872,0,14,0,2,2
pseudo_negative,C17H28O2_002,C17H28O2,False,True,-0.741573516523901,0.47636375923761204,0.2269224311149896,1,13,2,2,0
pseudo_negative,C17H28O2_003,C17H28O2,False,True,-0.7374742471703685,0.4783205104820881,0.22879051074784537,1,14,1,1,1
pseudo_negative,C17H28O2_004,C17H28O2,False,True,-0.733374977816836,0.48028529944009396,0.23067396885826072,1,15,0,0,2
pseudo_negative,C17H28O_001,C17H28O,False,True,-0.6974104160541,0.4978729195969302,0.24787744406797133,1,13,1,2,0
pseudo_negative,C17H28O_002,C17H28O,False,True,-0.6933111467005675,0.4999180236505454,0.24991803037066726,1,14,0,1,1
pseudo_negative,C17H28_001,C17H28,False,True,-0.653247315584299,0.5203532788990548,0.2707675348609975,1,13,0,2,0
pseudo_negative,C17H30O2_001,C17H30O2,False,True,-0.7465082051200078,0.4740188429017036,0.22469386342586994,0,14,1,2,1
pseudo_negative,C17H30O2_002,C17H30O2,False,True,-0.7424089357664754,0.47596596197356045,0.2265435969574168,0,15,0,1,2
pseudo_negative,C17H30O2_003,C17H30O2,False,True,-0.7657982795322662,0.46496261264917566,0.21619023116154737,1,14,2,1,0
pseudo_negative,C17H30O2_004,C17H30O2,False,True,-0.7616990101787338,0.46687253159933295,0.21796996076197014,1,15,1,0,1
pseudo_negative,C17H30O_001,C17H30O,False,True,-0.7023451046502068,0.49542212370885147,0.24544308066018852,0,14,0,2,1
pseudo_negative,C17H30O_002,C17H30O,False,True,-0.7216351790624652,0.4859569792495327,0.23615418568133073,1,14,1,1,0
pseudo_negative,C17H30O_003,C17H30O,False,True,-0.7175359097089328,0.48795313639933385,0.23809826332194692,1,15,0,0,1
pseudo_negative,C17H30_001,C17H30,False,True,-0.6774720785926642,0.5078993004100185,0.25796169935698626,1,14,0,1,0
pseudo_negative,C17H32O2_001,C17H32O2,False,True,-0.7748322374819056,0.46078107630880843,0.21231920028430395,0,14,2,2,0
pseudo_negative,C17H32O2_002,C17H32O2,False,True,-0.7707329681283731,0.4626738188338512,0.2140670626342994,0,15,1,1,1
pseudo_negative,C17H32O2_003,C17H32O2,False,True,-0.7666336987748406,0.46457433614490473,0.21582931380447892,0,16,0,0,2
pseudo_negative,C17H32O2_004,C17H32O2,False,True,-0.7900230425406315,0.45383433766570563,0.20596560604446973,1,15,2,0,0
pseudo_negative,C17H32O_001,C17H32O,False,True,-0.7306691370121046,0.48158663481041925,0.2319256868280241,0,14,1,2,0
pseudo_negative,C17H32O_002,C17H32O,False,True,-0.7265698676585721,0.48356483997131655,0.23383495445648497,0,15,0,1,1
pseudo_negative,C17H32O_003,C17H32O,False,True,-0.7458599420708305,0.4743262314257166,0.2249853738185225,1,15,1,0,0
pseudo_negative,C17H32_001,C17H32,False,True,-0.6865060365423036,0.5033316226567235,0.2533427223662503,0,14,0,2,0
pseudo_negative,C17H32_002,C17H32,False,True,-0.7016968416010295,0.49574339168722553,0.24576151040155392,1,15,0,0,0
pseudo_negative,C17H34O2_001,C17H34O2,False,True,-0.7990570004902708,0.4497528809553626,0.20227765392764854,0,15,2,1,0
pseudo_negative,C17H34O2_002,C17H34O2,False,True,-0.7949577311367383,0.45160032315147874,0.20394285187052003,0,16,1,0,1
pseudo_negative,C17H34O_001,C17H34O,False,True,-0.7548939000204699,0.4700604854927365,0.22095686002166715,0,15,1,1,0
pseudo_negative,C17H34O_002,C17H34O,False,True,-0.7507946306669373,0.47199134488774797,0.22277582964894505,0,16,0,0,1
pseudo_negative,C17H34_001,C17H34,False,True,-0.7107307995506689,0.49128503535610885,0.24136098596485311,0,15,0,1,0
pseudo_negative,C17H36O2_001,C17H36O2,False,True,-0.823281763498636,0.4389886311044709,0.19271101823897724,0,16,2,0,0
pseudo_negative,C17H36O_001,C17H36O,False,True,-0.779118663028835,0.4588101995576533,0.21050679921813364,0,16,1,0,0
pseudo_negative,C17H36_001,C17H36,False,True,-0.734955562559034,0.4795267674438635,0.22994592069516118,0,16,0,0,0
pseudo_negative,C18H26O2_001,C18H26O2,False,True,-0.7308601744600451,0.4814946425160091,0.2318370907716194,1,14,0,2,2
pseudo_negative,C18H28O2_001,C18H28O2,False,True,-0.7591842068219429,0.4680481017533286,0.21906902555489427,1,14,1,2,1
pseudo_negative,C18H28O2_002,C18H28O2,False,True,-0.7550849374684104,0.4699706949141648,0.220872454078103,1,15,0,1,2
pseudo_negative,C18H28O_001,C18H28O,False,True,-0.7150211063521419,0.48918178684431635,0.23929882058019816,1,14,0,2,1
pseudo_negative,C18H30O2_001,C18H30O2,False,True,-0.7641188954180498,0.4657441195159962,0.21691758486373056,0,15,0,2,2
pseudo_negative,C18H30O2_002,C18H30O2,False,True,-0.7875082391838406,0.4549770780629412,0.20700414156269167,1,14,2,2,0
pseudo_negative,C18H30O2_003,C18H30O2,False,True,-0.7834089698303082,0.45684597960392437,0.20870824908026928,1,15,1,1,1
pseudo_negative,C18H30O2_004,C18H30O2,False,True,-0.7793097004767756,0.458722557999717,0.21042638521780374,1,16,0,0,2
pseudo_negative,C18H30O_001,C18H30O,False,True,-0.7433451387140396,0.47552056975830426,0.2261198122632623,1,14,1,2,0
pseudo_negative,C18H30O_002,C18H30O,False,True,-0.7392458693605072,0.4774738574478163,0.2279812845460976,1,15,0,1,1
pseudo_negative,C18H30_001,C18H30,False,True,-0.6991820382442386,0.4969916577467251,0.24700070786983794,1,14,0,2,0
pseudo_negative,C18H32O2_001,C18H32O2,False,True,-0.7924429277799475,0.4527374383713719,0.2049711881030718,0,15,1,2,1
pseudo_negative,C18H32O2_002,C18H32O2,False,True,-0.788343658426415,0.4545971401828025,0.2066585598623826,0,16,0,1,2
pseudo_negative,C18H32O2_003,C18H32O2,False,True,-0.8117330021922059,0.4440877938535883,0.19721396864974716,1,15,2,1,0
pseudo_negative,C18H32O2_004,C18H32O2,False,True,-0.8076337328386733,0.44591196566856933,0.19883748112640737,1,16,1,0,1
pseudo_negative,C18H32O_001,C18H32O,False,True,-0.7482798273101465,0.47317980405045246,0.22389912696122458,0,15,0,2,1
pseudo_negative,C18H32O_002,C18H32O,False,True,-0.7675699017224049,0.4641396038126413,0.21542557182735564,1,15,1,1,0
pseudo_negative,C18H32O_003,C18H32O,False,True,-0.7634706323688724,0.4660461421035149,0.2171990065695696,1,16,0,0,1
pseudo_negative,C18H32_001,C18H32,False,True,-0.7234068012526039,0.48509680925474713,0.23531891434913652,1,15,0,1,0
pseudo_negative,C18H34O2_001,C18H34O2,False,True,-0.8207669601418452,0.4400939904857606,0.19368272046168072,0,15,2,2,0
pseudo_negative,C18H34O2_002,C18H34O2,False,True,-0.8166676907883127,0.4419017570231388,0.1952771628601372,0,16,1,1,1
pseudo_negative,C18H34O2_003,C18H34O2,False,True,-0.8125684214347801,0.4437169492921205,0.19688473108910626,0,17,0,0,2
pseudo_negative,C18H34O2_004,C18H34O2,False,True,-0.8359577652005711,0.4334591304893491,0.18788681780458255,1,16,2,0,0
pseudo_negative,C18H34O_001,C18H34O,False,True,-0.7766038596720443,0.4599654690165376,0.21156823268760344,0,15,1,2,0
pseudo_negative,C18H34O_002,C18H34O,False,True,-0.7725045903185117,0.46185486128549313,0.2133099128930421,0,16,0,1,1
pseudo_negative,C18H34O_003,C18H34O,False,True,-0.7917946647307701,0.4530310264745252,0.20523711094856195,1,16,1,0,0
pseudo_negative,C18H34_001,C18H34,False,True,-0.7324407592022433,0.48073420056038874,0.23110537158843605,0,15,0,2,0
pseudo_negative,C18H34_002,C18H34,False,True,-0.7476315642609691,0.4734866484802424,0.22418960628905266,1,16,0,0,0
pseudo_negative,C18H36O2_001,C18H36O2,False,True,-0.8449917231502104,0.4295609136071828,0.18452257849903755,0,16,2,1,0
pseudo_negative,C18H36O2_002,C18H36O2,False,True,-0.8408924537966779,0.43132541360530263,0.18604161242178538,0,17,1,0,1
pseudo_negative,C18H36O_001,C18H36O,False,True,-0.8008286226804094,0.44895679416211687,0.20156220302432537,0,16,1,1,0
pseudo_negative,C18H36O_002,C18H36O,False,True,-0.7967293533268769,0.45080096628616484,0.20322151120453993,0,17,0,0,1
pseudo_negative,C18H36_001,C18H36,False,True,-0.7566655222106085,0.46922845314703465,0.2201753412427589,0,16,0,1,0
pseudo_negative,C18H38O2_001,C18H38O2,False,True,-0.8692164861585756,0.4192799322148614,0.17579566155809875,0,17,2,0,0
pseudo_negative,C18H38O_001,C18H38O,False,True,-0.8250533856887746,0.43821159761251205,0.19202940428211018,0,17,1,0,0
pseudo_negative,C18H38_001,C18H38,False,True,-0.7808902852189736,0.45799808082325316,0.20976224203778313,0,17,0,0,0
pseudo_negative,C20H30O2_001,C20H30O2,False,True,-0.8227296197799244,0.439231082847665,0.19292394413953234,1,16,0,2,2
pseudo_negative,C20H32O2_001,C20H32O2,False,True,-0.8510536521418222,0.42696482246128686,0.1822989596193982,1,16,1,2,1
pseudo_negative,C20H32O2_002,C20H32O2,False,True,-0.8469543827882896,0.42871865854032803,0.1837996881806184,1,17,0,1,2
pseudo_negative,C20H32O_001,C20H32O,False,True,-0.8068905516720212,0.446243482216608,0.19913324542080413,1,16,0,2,1
pseudo_negative,C20H34O2_001,C20H34O2,False,True,-0.855988340737929,0.4248630740229714,0.18050863166824888,0,17,0,2,2
pseudo_negative,C20H34O2_002,C20H34O2,False,True,-0.8793776845037199,0.4150411178496297,0.17225912950587022,1,16,2,2,0
pseudo_negative,C20H34O2_003,C20H34O2,False,True,-0.8752784151501873,0.4167459751317218,0.1736772077884897,1,17,1,1,1
pseudo_negative,C20H34O2_004,C20H34O2,False,True,-0.8711791457966549,0.4184578354268342,0.17510696003011145,1,18,0,0,2
pseudo_negative,C20H34O_001,C20H34O,False,True,-0.8352145840339189,0.433781388884995,0.18816629334299528,1,16,1,2,0
pseudo_negative,C20H34O_002,C20H34O,False,True,-0.8311153146803864,0.43556322525703495,0.18971532319631057,1,17,0,1,1
pseudo_negative,C20H34_001,C20H34,False,True,-0.7910514835641179,0.4533678357409598,0.2055423944844419,1,16,0,2,0
pseudo_negative,C20H36O2_001,C20H36O2,False,True,-0.8843123730998267,0.4129980642410242,0.17056740106683316,0,17,1,2,1
pseudo_negative,C20H36O2_002,C20H36O2,False,True,-0.8802131037462944,0.4146945293068452,0.17197155263702588,0,18,0,1,2
pseudo_negative,C20H36O2_003,C20H36O2,False,True,-0.9036024475120851,0.405107648871206,0.16411220717395633,1,17,2,1,0
pseudo_negative,C20H36O2_004,C20H36O2,False,True,-0.8995031781585526,0.40677170261312817,0.16546321804678318,1,18,1,0,1
pseudo_negative,C20H36O_001,C20H36O,False,True,-0.8401492726300257,0.43164608567335394,0.1863183432771284,0,17,0,2,1
pseudo_negative,C20H36O_002,C20H36O,False,True,-0.8594393470422841,0.42339939590986087,0.1792670484568351,1,17,1,1,0
pseudo_negative,C20H36O_003,C20H36O,False,True,-0.8553400776887516,0.4251385863474016,0.18074281760146704,1,18,0,0,1
pseudo_negative,C20H36_001,C20H36,False,True,-0.8152762465724831,0.44251706665214974,0.19582135427842312,1,17,0,1,0
pseudo_negative,C20H38O2_001,C20H38O2,False,True,-0.9126364054617244,0.4014644046416021,0.16117366819423604,0,17,2,2,0
